PARAM,VALUE,REGION,REGION2,DAYTYPE,EMISSION,FUEL,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2009
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2000
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2001
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2002
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2003
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2004
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2005
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2006
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2007
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2008
SpecifiedDemandProfile,0.000597,Simple,,,,SINKOFFICE,,,9,,,,2009
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2000
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2001
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2002
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2003
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2004
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2005
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2006
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2007
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2008
SpecifiedDemandProfile,0.001159,Simple,,,,SINKOFFICE,,,10,,,,2009
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2000
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2001
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2002
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2003
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2004
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2005
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2006
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2007
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2008
SpecifiedDemandProfile,0.002086,Simple,,,,SINKOFFICE,,,11,,,,2009
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2000
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2001
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2002
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2003
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2004
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2005
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2006
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2007
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2008
SpecifiedDemandProfile,0.003110,Simple,,,,SINKOFFICE,,,12,,,,2009
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2000
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2001
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2002
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2003
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2004
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2005
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2006
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2007
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2008
SpecifiedDemandProfile,0.015597,Simple,,,,SINKOFFICE,,,13,,,,2009
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2000
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2001
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2002
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2003
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2004
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2005
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2006
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2007
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2008
SpecifiedDemandProfile,0.037008,Simple,,,,SINKOFFICE,,,14,,,,2009
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2000
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2001
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2002
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2003
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2004
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2005
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2006
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2007
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2008
SpecifiedDemandProfile,0.056060,Simple,,,,SINKOFFICE,,,15,,,,2009
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2000
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2001
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2002
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2003
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2004
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2005
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2006
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2007
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2008
SpecifiedDemandProfile,0.076703,Simple,,,,SINKOFFICE,,,16,,,,2009
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2000
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2001
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2002
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2003
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2004
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2005
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2006
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2007
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2008
SpecifiedDemandProfile,0.098519,Simple,,,,SINKOFFICE,,,17,,,,2009
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2000
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2001
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2002
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2003
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2004
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2005
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2006
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2007
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2008
SpecifiedDemandProfile,0.11813,Simple,,,,SINKOFFICE,,,18,,,,2009
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2000
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2001
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2002
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2003
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2004
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2005
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2006
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2007
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2008
SpecifiedDemandProfile,0.132295,Simple,,,,SINKOFFICE,,,19,,,,2009
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2000
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2001
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2002
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2003
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2004
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2005
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2006
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2007
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2008
SpecifiedDemandProfile,0.140398,Simple,,,,SINKOFFICE,,,20,,,,2009
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2000
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2001
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2002
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2003
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2004
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2005
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2006
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2007
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2008
SpecifiedDemandProfile,0.004636,Simple,,,,SINKOFFICE,,,21,,,,2009
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2000
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2001
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2002
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2003
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2004
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2005
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2006
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2007
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2008
SpecifiedDemandProfile,0.004085,Simple,,,,SINKOFFICE,,,22,,,,2009
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2000
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2001
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2002
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2003
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2004
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2005
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2006
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2007
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2008
SpecifiedDemandProfile,0.004639,Simple,,,,SINKOFFICE,,,23,,,,2009
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2000
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2001
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2002
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2003
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2004
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2005
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2006
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2007
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2008
SpecifiedDemandProfile,0.004892,Simple,,,,SINKOFFICE,,,24,,,,2009
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2000
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2001
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2002
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2003
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2004
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2005
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2006
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2007
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2008
SpecifiedDemandProfile,0.001674,Simple,,,,SINKOFFICE,,,25,,,,2009
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2000
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2001
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2002
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2003
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2004
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2005
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2006
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2007
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2008
SpecifiedDemandProfile,0.001578,Simple,,,,SINKOFFICE,,,26,,,,2009
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2000
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2001
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2002
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2003
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2004
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2005
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2006
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2007
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2008
SpecifiedDemandProfile,0.001505,Simple,,,,SINKOFFICE,,,27,,,,2009
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2000
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2001
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2002
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2003
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2004
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2005
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2006
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2007
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2008
SpecifiedDemandProfile,0.001456,Simple,,,,SINKOFFICE,,,28,,,,2009
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2000
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2001
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2002
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2003
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2004
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2005
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2006
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2007
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2008
SpecifiedDemandProfile,0.001479,Simple,,,,SINKOFFICE,,,29,,,,2009
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2000
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2001
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2002
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2003
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2004
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2005
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2006
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2007
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2008
SpecifiedDemandProfile,0.001510,Simple,,,,SINKOFFICE,,,30,,,,2009
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2000
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2001
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2002
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2003
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2004
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2005
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2006
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2007
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2008
SpecifiedDemandProfile,0.001355,Simple,,,,SINKOFFICE,,,31,,,,2009
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2000
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2001
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2002
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2003
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2004
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2005
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2006
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2007
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2008
SpecifiedDemandProfile,0.001055,Simple,,,,SINKOFFICE,,,32,,,,2009
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2000
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2001
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2002
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2003
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2004
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2005
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2006
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2007
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2008
SpecifiedDemandProfile,0.000053,Simple,,,,SINKOFFICE,,,33,,,,2009
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2000
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2001
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2002
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2003
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2004
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2005
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2006
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2007
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2008
SpecifiedDemandProfile,0.000270,Simple,,,,SINKOFFICE,,,34,,,,2009
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2000
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2001
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2002
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2003
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2004
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2005
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2006
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2007
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2008
SpecifiedDemandProfile,0.000877,Simple,,,,SINKOFFICE,,,35,,,,2009
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2000
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2001
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2002
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2003
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2004
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2005
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2006
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2007
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2008
SpecifiedDemandProfile,0.002153,Simple,,,,SINKOFFICE,,,36,,,,2009
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2000
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2001
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2002
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2003
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2004
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2005
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2006
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2007
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2008
SpecifiedDemandProfile,0.007641,Simple,,,,SINKOFFICE,,,37,,,,2009
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2000
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2001
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2002
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2003
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2004
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2005
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2006
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2007
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2008
SpecifiedDemandProfile,0.015132,Simple,,,,SINKOFFICE,,,38,,,,2009
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2000
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2001
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2002
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2003
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2004
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2005
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2006
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2007
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2008
SpecifiedDemandProfile,0.022071,Simple,,,,SINKOFFICE,,,39,,,,2009
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2000
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2001
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2002
SpecifiedDemandProfile,0.028734,Simple,,,,SINKOFFICE,,,40,,,,2003
